continent,country,year,pop,perc_urban_pop,gdp_per_capita
Asia,Philippines,1962,29723536,30.46462,2842.28541
Asia,Philippines,1967,34621320,31.30211,3025.89061
Asia,Philippines,1972,39408560,32.28729,3211.79897
Asia,Philippines,1977,44367962,33.27201,3704.27549
Asia,Philippines,1982,50695707,34.23866,4303.8766
Asia,Philippines,1987,58157496,35.28879,3887.5802
Asia,Philippines,1992,65926125,36.52394,4355.54139
Asia,Philippines,1997,73908810,38.04562,4845.58875
Asia,Philippines,2002,83068889,39.95539,4934.5461
Asia,Philippines,2007,91075184,42.34705,5882.26257
Asia,Philippines,2012,100175512,47.91828,6697.55621
Asia,Philippines,2017,108119693,52.60105,8584.13623
Asia,Qatar,1962,44630,68.27966,45103.52702
Asia,Qatar,1967,81439,74.35796,95055.80266
Asia,Qatar,1972,146506,78.37913,103949.188
Asia,Qatar,1977,225285,80.97288,87785.01141
Asia,Qatar,1982,311537,85.40303,67665.80603
Asia,Qatar,1987,397005,91.11268,50641.71023
Asia,Qatar,1992,469657,93.90559,52627.12448
Asia,Qatar,1997,550500,95.66635,75885.92431
Asia,Qatar,2002,711205,96.64245,91956.39756
Asia,Qatar,2007,1208595,97.86631,110412.7366
Asia,Qatar,2012,1907117,98.7428,143830.7109
Asia,Qatar,2017,2706709,99.03101,115064.9437
Asia,Samoa,1962,118597,19.01618,4287.40203
Asia,Samoa,1967,133764,19.4959,4476.22433
Asia,Samoa,1972,144538,20.72756,4675.87968
Asia,Samoa,1977,159753,21.14039,4197.42203
Asia,Samoa,1982,166484,21.18093,4111.75911
Asia,Samoa,1987,167661,20.51017,4454.96732
Asia,Samoa,1992,170331,21.2266,4056.76174
Asia,Samoa,1997,177547,21.75857,4483.78373
Asia,Samoa,2002,184471,21.94319,5308.03796
Asia,Samoa,2007,188753,20.69445,6075.11858
Asia,Samoa,2012,196498,19.47872,6311.9607
Asia,Samoa,2017,205415,18.96572,6919.01573
Asia,Saudi Arabia,1962,2620910,34.1,13820.65811
Asia,Saudi Arabia,1967,3157242,42.94015,21903.36509
Asia,Saudi Arabia,1972,3905722,53.18572,36425.04192
Asia,Saudi Arabia,1977,5083048,61.689,53138.61315
Asia,Saudi Arabia,1982,6824486,69.31921,52844.95713
Asia,Saudi Arabia,1987,9130194,74.77073,38822.92759
Asia,Saudi Arabia,1992,11686676,78,51510.35492
Asia,Saudi Arabia,1997,14374943,79.38662,51339.53609
Asia,Saudi Arabia,2002,17910910,80.34381,47847.63417
Asia,Saudi Arabia,2007,22368313,81.423,53086.86599
Asia,Saudi Arabia,2012,27062443,82.43119,59471.68202
Asia,Saudi Arabia,2017,30782402,83.30069,57942.5485
Asia,Singapore,1962,1721176,100,5092.31013
Asia,Singapore,1967,1965679,100,6398.45952
Asia,Singapore,1972,2164334,100,11016.11952
Asia,Singapore,1977,2331545,100,14475.0922
Asia,Singapore,1982,2627417,100,21480.45895
Asia,Singapore,1987,2781615,100,30110.36779
Asia,Singapore,1992,3226465,100,44225.21491
Asia,Singapore,1997,3796622,100,60552.68943
Asia,Singapore,2002,4146892,100,65510.59032
Asia,Singapore,2007,4596515,100,89389.31469
Asia,Singapore,2012,5293340,100,101187.8253
Asia,Singapore,2017,5604078,100,116471.8208
Asia,Solomon Islands,1962,146201,3.30941,1565.61687
Asia,Solomon Islands,1967,164245,5.47346,1721.90486
Asia,Solomon Islands,1972,184994,7.90927,1154.56329
Asia,Solomon Islands,1977,214418,9.66486,1580.24756
Asia,Solomon Islands,1982,255200,11.5884,1957.87811
Asia,Solomon Islands,1987,301414,13.14976,2216.11023
Asia,Solomon Islands,1992,352205,14.11563,2693.26107
Asia,Solomon Islands,1997,407474,15.00626,2881.96726
Asia,Solomon Islands,2002,457671,16.40262,1971.19788
Asia,Solomon Islands,2007,500156,18.53334,2387.51606
Asia,Solomon Islands,2012,573606,21.3907,2743.45333
Asia,Solomon Islands,2017,685672,25.38305,2703.66071
Asia,South Korea,1962,27509237,29.23351,1791.46926
Asia,South Korea,1967,30495728,34.55883,2284.24208
Asia,South Korea,1972,33936465,43.78934,3241.65905
Asia,South Korea,1977,36843637,51.3027,4876.96247
Asia,South Korea,1982,39356154,59.95057,6478.63526
Asia,South Korea,1987,42322092,68.56285,11041.41783
Asia,South Korea,1992,44653695,76.19607,17119.33828
Asia,South Korea,1997,45941537,78.9918,23258.04721
Asia,South Korea,2002,47299120,80.27663,28587.43844
Asia,South Korea,2007,48178118,81.71213,34729.10397
Asia,South Korea,2012,49599579,81.90879,39420.41939
Asia,South Korea,2017,51486270,81.47103,44787.64824
Asia,Sri Lanka,1962,10143754,18.4607,2164.3154
Asia,Sri Lanka,1967,11457328,20.97804,2255.03631
Asia,Sri Lanka,1972,12809205,22.43562,2391.59521
Asia,Sri Lanka,1977,14049371,22.02295,2529.74245
Asia,Sri Lanka,1982,15286567,21.25999,3294.65433
Asia,Sri Lanka,1987,15916576,19.49168,4085.514
Asia,Sri Lanka,1992,16739284,17.14533,4991.03772
Asia,Sri Lanka,1997,18248200,15.19484,6147.39813
Asia,Sri Lanka,2002,19805752,14.61078,6539.77854
Asia,Sri Lanka,2007,20492545,15.85443,8505.18757
Asia,Sri Lanka,2012,21169458,18.26177,11447.69377
Asia,Sri Lanka,2017,22087522,19.15077,14572.48582
Asia,Syria,1962,4959340,40.70645,5668.59604
Asia,Syria,1967,5790198,42.37143,4559.60299
Asia,Syria,1972,6826024,44.10966,5624.46034
Asia,Syria,1977,8090501,45.82514,6483.87139
Asia,Syria,1982,9572511,47.25559,7738.17267
Asia,Syria,1987,11388923,48.27799,6628.33483
Asia,Syria,1992,13385571,49.26505,7967.12494
Asia,Syria,1997,15417542,50.71424,8707.57749
Asia,Syria,2002,17468332,52.69577,8040.54924
Asia,Syria,2007,20884125,54.2884,8838.83743
Asia,Syria,2012,22759763,65.08967,7144.37245
Asia,Syria,2017,19224668,74.53956,4977.7921
Asia,Tajikistan,1962,2255026,34.51745,5310.77359
Asia,Tajikistan,1967,2664130,36.75615,6122.51766
Asia,Tajikistan,1972,3123691,36.78129,6683.55231
Asia,Tajikistan,1977,3653265,35.02634,6457.07874
Asia,Tajikistan,1982,4227171,33.87597,5673.09278
Asia,Tajikistan,1987,4939059,32.9105,5043.2552
Asia,Tajikistan,1992,5649400,30.61774,2888.08921
Asia,Tajikistan,1997,6139829,27.21669,1311.44541
Asia,Tajikistan,2002,6531669,26.53365,1690.09226
Asia,Tajikistan,2007,7194477,26.53153,2227.48611
Asia,Tajikistan,2012,8014084,26.41022,2700.09546
Asia,Tajikistan,2017,9085946,26.27315,3312.71202
Asia,Thailand,1962,28481040,12.09289,1911.27324
Asia,Thailand,1967,33037801,12.74621,2339.81197
Asia,Thailand,1972,37933929,13.91632,2939.62837
Asia,Thailand,1977,42843974,16.10228,3621.99312
Asia,Thailand,1982,47494577,17.44397,4671.22573
Asia,Thailand,1987,52074105,18.09845,6222.4309
Asia,Thailand,1992,56528834,20.22515,10216.05013
Asia,Thailand,1997,60724584,27.19752,12200.63242
Asia,Thailand,2002,64266437,34.07328,12644.97588
Asia,Thailand,2007,67102394,40.70369,15792.72969
Asia,Thailand,2012,69436098,45.37357,17869.63766
Asia,Thailand,2017,71160187,49.2312,20094.67788
Asia,Timor-Leste,1962,482774,10.20382,904.32235
Asia,Timor-Leste,1967,524648,11.19961,1063.84419
Asia,Timor-Leste,1972,572962,12.96752,1215.92395
Asia,Timor-Leste,1977,618315,15.20183,1483.12081
Asia,Timor-Leste,1982,669149,17.59683,1821.2074
Asia,Timor-Leste,1987,718476,19.8468,2205.62409
Asia,Timor-Leste,1992,799318,21.66163,2808.49154
Asia,Timor-Leste,1997,917184,23.15543,3455.67548
Asia,Timor-Leste,2002,879159,24.85061,3562.75861
Asia,Timor-Leste,2007,1004889,28.00117,3450.57971
Asia,Timor-Leste,2012,1134885,29.61361,4299.96964
Asia,Timor-Leste,2017,1251703,29.3601,4292.07814
Asia,Tonga,1962,69940,19.09817,1609.81637
Asia,Tonga,1967,79814,20.10183,1599.25363
Asia,Tonga,1972,87356,20.22092,1588.83822
Asia,Tonga,1977,96725,20.35466,1696.59025
Asia,Tonga,1982,97980,20.88229,2633.07102
Asia,Tonga,1987,98376,21.70577,4321.82852
Asia,Tonga,1992,100022,22.49724,4849.30247
Asia,Tonga,1997,100674,22.93198,5492.45465
Asia,Tonga,2002,103874,23.07143,6133.559
Asia,Tonga,2007,106726,23.224,5534.16673
Asia,Tonga,2012,107460,23.45891,5907.26712
Asia,Tonga,2017,105356,22.97113,6862.66866
Asia,Turkmenistan,1962,1749214,46.99223,6973.66463
Asia,Turkmenistan,1967,2027403,47.78143,8432.14123
Asia,Turkmenistan,1972,2311430,47.85189,9661.21481
Asia,Turkmenistan,1977,2623948,47.51045,9664.44074
Asia,Turkmenistan,1982,2985557,46.714,8906.05686
Asia,Turkmenistan,1987,3452731,45.41363,8404.16488
Asia,Turkmenistan,1992,3944689,44.80282,6128.43206
Asia,Turkmenistan,1997,4336730,45.08279,4049.63117
Asia,Turkmenistan,2002,4769465,46.59248,5385.14927
Asia,Turkmenistan,2007,5244046,46.83698,7280.47327
Asia,Turkmenistan,2012,5808546,46.9603,10794.23352
Asia,Turkmenistan,2017,6507061,47.03349,14107.66712
Asia,Tuvalu,1962,5699,12.52356,2089.10301
Asia,Tuvalu,1967,5652,13.91244,2185.53501
Asia,Tuvalu,1972,5692,14.60142,2268.09501
Asia,Tuvalu,1977,6686,23.97222,3431.76429
Asia,Tuvalu,1982,7664,31.86383,2428.33954
Asia,Tuvalu,1987,8371,36.3596,2557.30563
Asia,Tuvalu,1992,9038,41.31419,3147.51491
Asia,Tuvalu,1997,9400,44.02235,3408.50204
Asia,Tuvalu,2002,9623,46.74355,4079.53425
Asia,Tuvalu,2007,10182,51.67227,3752.45208
Asia,Tuvalu,2012,10934,56.89649,3558.15237
Asia,Tuvalu,2017,10869,59.95313,4464.25885
Asia,United Arab Emirates,1962,144946,75.47519,3924.73373
Asia,United Arab Emirates,1967,179700,79.15324,45590.56046
Asia,United Arab Emirates,1972,385014,82.64119,77276.29175
Asia,United Arab Emirates,1977,710209,83.38783,77210.62007
Asia,United Arab Emirates,1982,1166370,80.3044,81728.70391
Asia,United Arab Emirates,1987,1574244,79.16177,59712.67201
Asia,United Arab Emirates,1992,2114730,78.44137,75567.43966
Asia,United Arab Emirates,1997,2817410,78.38208,88459.09472
Asia,United Arab Emirates,2002,3956826,80.27056,83319.82832
Asia,United Arab Emirates,2007,5624635,82.75861,84698.91602
Asia,United Arab Emirates,2012,7497118,83.76432,69158.82664
Asia,United Arab Emirates,2017,9234327,84.68668,68871.84958
Asia,Uzbekistan,1962,8854368,35.14268,5525.02402
Asia,Uzbekistan,1967,10659180,36.02538,6509.57384
Asia,Uzbekistan,1972,12465106,37.10279,7127.86785
Asia,Uzbekistan,1977,14408822,39.73022,6888.87454
Asia,Uzbekistan,1982,16462736,41.17657,6404.01516
Asia,Uzbekistan,1987,18930070,40.64146,5333.2376
Asia,Uzbekistan,1992,21485090,41.52988,4283.38566
Asia,Uzbekistan,1997,23758960,45.10517,3555.793
Asia,Uzbekistan,2002,25399980,49.25746,3847.70134
Asia,Uzbekistan,2007,27076008,51.7087,4868.67484
Asia,Uzbekistan,2012,29261903,51.33597,6435.56467
Asia,Uzbekistan,2017,31819178,50.67874,8047.05375
Asia,Vanuatu,1962,68174,8.52754,1853.70116
Asia,Vanuatu,1967,78921,9.99458,1939.09181
Asia,Vanuatu,1972,91562,11.74923,2027.54153
Asia,Vanuatu,1977,106618,13.59966,2310.53701
Asia,Vanuatu,1982,121035,15.61118,2554.30745
Asia,Vanuatu,1987,137187,17.70667,2841.98417
Asia,Vanuatu,1992,155608,19.38387,3192.89092
Asia,Vanuatu,1997,174626,20.79719,3366.1647
Asia,Vanuatu,2002,195863,22.20115,2952.50727
Asia,Vanuatu,2007,221276,23.59552,3303.71983
Asia,Vanuatu,2012,248883,24.81836,3350.77089
Asia,Vanuatu,2017,278507,24.76444,3465.91969
Asia,Vietnam,1962,34288560,16.11712,1632.57644
Asia,Vietnam,1967,38895080,19.28772,1304.7214
Asia,Vietnam,1972,43429168,20.6,1336.83039
Asia,Vietnam,1977,48954872,19.64024,1414.31032
Asia,Vietnam,1982,55011289,19.1141,1570.20222
Asia,Vietnam,1987,61584651,19.05062,2009.99458
Asia,Vietnam,1992,68260337,19.82525,2636.93845
Asia,Vietnam,1997,74226889,22.68833,3716.6873
Asia,Vietnam,2002,78772224,25.55409,4722.82509
Asia,Vietnam,2007,83633375,28.64564,6370.74245
Asia,Vietnam,2012,89510356,31.12228,7979.86829
Asia,Vietnam,2017,95176977,33.3626,10290.54871
Asia,Yemen,1962,5782221,3.7992,1429.06153
Asia,Yemen,1967,6516444,5.03462,1372.02366
Asia,Yemen,1972,7460068,6.89796,1849.58921
Asia,Yemen,1977,8648222,10.0705,2457.20947
Asia,Yemen,1982,10241006,13.95372,2439.56416
Asia,Yemen,1987,12369912,17.76661,2234.01561
Asia,Yemen,1992,14989494,21.75695,2499.623
Asia,Yemen,1997,17873936,24.98087,2729.14897
Asia,Yemen,2002,20835086,27.57776,3008.55679
Asia,Yemen,2007,24318082,29.60915,3380.10829
Asia,Yemen,2012,28433647,31.20318,3004.921
Asia,Yemen,2017,33090921,33.55869,1828.716
Europe,Albania,1962,1743733,31.07319,2999.27267
Europe,Albania,1967,2008521,31.32873,3524.09874
Europe,Albania,1972,2289265,31.97546,4075.70634
Europe,Albania,1977,2566599,33.12379,4309.12542
Europe,Albania,1982,2846907,34.07898,4951.07187
Europe,Albania,1987,3148838,35.03537,5366.35653
Europe,Albania,1992,3282501,36.71843,3769.75645
Europe,Albania,1997,3229660,39.53682,4898.67228
Europe,Albania,2002,3134092,43.15204,7578.61364
Europe,Albania,2007,3022887,48.20228,10272.64516
Europe,Albania,2012,2910004,53.86376,12292.29683
Europe,Albania,2017,2898242,55.98028,14155.03975
Europe,Andorra,1962,11086,62.03615,25936.32189
Europe,Andorra,1967,15837,71.76566,39061.65645
Europe,Andorra,1972,22957,81.40221,51475.84142
Europe,Andorra,1977,31097,89.46507,52494.84599
Europe,Andorra,1982,38764,94.4735,47146.32285
Europe,Andorra,1987,47653,95.37737,44911.14733
Europe,Andorra,1992,60200,94.0108,42769.13623
Europe,Andorra,1997,64700,92.9837,47928.86102
Europe,Andorra,2002,66506,91.46053,58701.07662
Europe,Andorra,2007,81877,89.05,65192.704
Europe,Andorra,2012,76834,88.6291,58172.13239
Europe,Andorra,2017,73763,88.4977,63239.65777
Europe,Armenia,1962,1991689,53.57909,6912.28309
Europe,Armenia,1967,2307492,57.0469,8013.62382
Europe,Armenia,1972,2577079,61.54021,8697.58615
Europe,Armenia,1977,2912827,65.0812,8570.31548
Europe,Armenia,1982,3163144,66.75588,8383.89366
Europe,Armenia,1987,3328520,67.74296,7933.90904
Europe,Armenia,1992,3571861,67.31897,3749.21414
Europe,Armenia,1997,3246289,65.73245,4264.3424
Europe,Armenia,2002,3055630,64.73962,5964.33327
Europe,Armenia,2007,2974819,64.42576,10980.46168
Europe,Armenia,2012,2922528,64.32684,11796.27412
Europe,Armenia,2017,2914963,64.71249,14243.8749
Europe,Austria,1962,7129579,50.13873,13866.40987
Europe,Austria,1967,7376289,51.00027,16331.50038
Europe,Austria,1972,7543259,52.1249,20910.73471
Europe,Austria,1977,7567336,53.51941,24428.34303
Europe,Austria,1982,7573078,55.79736,28747.97219
Europe,Austria,1987,7574315,61.29469,34728.93932
Europe,Austria,1992,7842712,64.94999,42786.2777
Europe,Austria,1997,7969803,66.3275,47249.87352
Europe,Austria,2002,8081636,66.88875,53809.15485
Europe,Austria,2007,8296952,67.0211,60240.1574
Europe,Austria,2012,8431601,67.20859,61451.5491
Europe,Austria,2017,8798778,67.90512,62612.13993
Europe,Azerbaijan,1962,4239407,49.00928,6401.32006
Europe,Azerbaijan,1967,4867301,49.88799,7848.62724
Europe,Azerbaijan,1972,5380917,50.70145,9120.76487
Europe,Azerbaijan,1977,5937641,52.70072,9962.48138
Europe,Azerbaijan,1982,6491435,53.18831,11020.8867
Europe,Azerbaijan,1987,6977658,53.51694,12738.3
Europe,Azerbaijan,1992,7405780,52.91855,7913.26922
Europe,Azerbaijan,1997,7936221,51.92708,4434.00156
Europe,Azerbaijan,2002,8326133,51.21442,6679.78178
Europe,Azerbaijan,2007,8828311,52.82816,16603.11847
Europe,Azerbaijan,2012,9376181,53.80764,19523.37371
Europe,Azerbaijan,2017,9968510,56.43319,19659.00485
Europe,Belarus,1962,8424480,34.93495,6778.85332
Europe,Belarus,1967,8823254,40.22409,8153.63688
Europe,Belarus,1972,9144633,46.5729,9359.14536
Europe,Belarus,1977,9434943,53.18454,10701.65025
Europe,Belarus,1982,9748282,58.66596,11993.30796
Europe,Belarus,1987,10057605,63.82526,13059.02332
Europe,Belarus,1992,10217561,67.32085,11552.94871
Europe,Belarus,1997,10122364,68.61459,9518.13599
Europe,Belarus,2002,9873450,70.88047,12526.02397
Europe,Belarus,2007,9563133,73.09135,20011.91277
Europe,Belarus,2012,9463076,75.52811,25879.13194
Europe,Belarus,2017,9495790,77.02082,25503.98099
Europe,Belgium,1962,9217669,66.58985,14710.366
Europe,Belgium,1967,9505919,69.10492,17207.50348
Europe,Belgium,1972,9694853,71.47148,21413.96738
Europe,Belgium,1977,9774014,73.51754,24031.13815
Europe,Belgium,1982,9862327,75.51197,28258.56039
Europe,Belgium,1987,9899147,77.43865,33481.60781
Europe,Belgium,1992,10045987,79.28145,41370.09007
Europe,Belgium,1997,10181464,81.02427,45411.82304
Europe,Belgium,2002,10332973,82.65097,50830.50141
Europe,Belgium,2007,10625493,84.14543,56730.34608
Europe,Belgium,2012,11107518,85.49154,56381.68884
Europe,Belgium,2017,11376581,86.67317,58555.15248
Europe,Bosnia and Herzegovina,1962,3407532,20.38557,2641.54288
Europe,Bosnia and Herzegovina,1967,3656223,24.60534,3152.23135
Europe,Bosnia and Herzegovina,1972,3848271,28.98891,3625.91324
Europe,Bosnia and Herzegovina,1977,4042124,33.6079,4037.25319
Europe,Bosnia and Herzegovina,1982,4221100,36.75419,4494.87566
Europe,Bosnia and Herzegovina,1987,4390246,38.42299,4158.10071
Europe,Bosnia and Herzegovina,1992,4234616,39.95255,2686.91091
Europe,Bosnia and Herzegovina,1997,4018227,41.58326,6330.23353
Europe,Bosnia and Herzegovina,2002,4188002,43.19756,8523.8492
Europe,Bosnia and Herzegovina,2007,4013424,44.79261,11199.55834
Europe,Bosnia and Herzegovina,2012,3670113,46.36557,12622.73391
Europe,Bosnia and Herzegovina,2017,3428682,48.49184,15554.06001
Europe,Bulgaria,1962,8008325,39.30138,5344.09974
Europe,Bulgaria,1967,8311124,48.00238,6586.90107
Europe,Bulgaria,1972,8579913,55.17417,7529.72867
Europe,Bulgaria,1977,8804686,59.41825,9090.78847
Europe,Bulgaria,1982,8912732,63.88864,11430.80422
Europe,Bulgaria,1987,8976204,66.00165,14044.16431
Europe,Bulgaria,1992,8559101,67.15069,12270.79939
Europe,Bulgaria,1997,8217102,67.65945,12052.61047
Europe,Bulgaria,2002,7861943,69.48592,14180.77345
Europe,Bulgaria,2007,7586888,70.68442,20341.2392
Europe,Bulgaria,2012,7317014,72.76849,22610.05728
Europe,Bulgaria,2017,7075636,73.39046,26681.42883
Europe,Croatia,1962,4255014,31.98692,8090.64105
Europe,Croatia,1967,4400269,37.36703,11078.13726
Europe,Croatia,1972,4497891,41.98096,14768.84809
Europe,Croatia,1977,4590623,45.39188,19406.79378
Europe,Croatia,1982,4689156,48.68118,22613.47362
Europe,Croatia,1987,4790209,52.47784,23498.37237
Europe,Croatia,1992,4782233,54.56759,15708.64175
Europe,Croatia,1997,4504621,55.45043,19279.7003
Europe,Croatia,2002,4305782,55.67455,23571.12738
Europe,Croatia,2007,4315954,55.40771,30337.54416
Europe,Croatia,2012,4259236,55.30429,28260.83662
Europe,Croatia,2017,4079200,55.90099,32351.87222
Europe,Cyprus,1962,601466,37.07362,5151.80754
Europe,Cyprus,1967,629251,38.92966,6830.27251
Europe,Cyprus,1972,661063,41.49317,9143.99961
Europe,Cyprus,1977,667101,55.47967,9757.38148
Europe,Cyprus,1982,696497,63.33748,13914.34962
Europe,Cyprus,1987,754785,66.11988,19394.01708
Europe,Cyprus,1992,810341,67.60746,27005.16217
Europe,Cyprus,1997,897568,68.48276,30461.4128
Europe,Cyprus,2002,981440,68.78636,37316.81467
Europe,Cyprus,2007,1072714,68.06042,43535.21052
Europe,Cyprus,2012,1165397,67.30103,39191.34766
Europe,Cyprus,2017,1254275,66.89075,42128.56641
Europe,Czech Republic,1962,9597460,60.55149,11483.53063
Europe,Czech Republic,1967,9758983,62.83599,12808.02005
Europe,Czech Republic,1972,9858068,65.7057,15352.0885
Europe,Czech Republic,1977,10149365,70.40126,19076.41237
Europe,Czech Republic,1982,10299008,75.48925,20413.71072
Europe,Czech Republic,1987,10303419,75.35168,23423.05974
Europe,Czech Republic,1992,10312448,75.09014,22395.61217
Europe,Czech Republic,1997,10280051,74.4028,26381.68137
Europe,Czech Republic,2002,10239468,73.83601,30123.97847
Europe,Czech Republic,2007,10337543,73.52195,39364.57918
Europe,Czech Republic,2012,10507335,73.22492,39347.0493
Europe,Czech Republic,2017,10541342,72.91219,45177.52261
Europe,Denmark,1962,4647467,75.08599,18857.84673
Europe,Denmark,1967,4835217,78.05349,21844.97483
Europe,Denmark,1972,4991573,80.78197,25362.42173
Europe,Denmark,1977,5088572,82.95115,26768.79032
Europe,Denmark,1982,5117894,84.11276,30861.56087
Europe,Denmark,1987,5127132,84.75023,39506.14622
Europe,Denmark,1992,5171367,84.88295,45437.3738
Europe,Denmark,1997,5285035,85.07065,51989.36147
Europe,Denmark,2002,5375959,85.3,57276.5858
Europe,Denmark,2007,5461607,86.42515,62919.9468
Europe,Denmark,2012,5591917,87.23362,60000.89031
Europe,Denmark,2017,5765168,88.01619,64815.73078
Europe,Estonia,1962,1249624,60.09412,11268.94518
Europe,Estonia,1967,1320053,63.6163,13482.71889
Europe,Estonia,1972,1387212,66.106,15279.69199
Europe,Estonia,1977,1446564,68.71614,17401.76527
Europe,Estonia,1982,1494909,70.63935,19164.62006
Europe,Estonia,1987,1547255,71.33102,20082.29556
Europe,Estonia,1992,1540212,70.53334,15150.42035
Europe,Estonia,1997,1421496,68.00039,18460.72154
Europe,Estonia,2002,1379435,67.40909,23898.59735
Europe,Estonia,2007,1340705,67.60979,36298.32759
Europe,Estonia,2012,1322616,67.96296,34115.36222
Europe,Estonia,2017,1317425,68.99319,39939.45756
Europe,Finland,1962,4491730,56.84262,12940.43631
Europe,Finland,1967,4606650,59.11523,14708.34276
Europe,Finland,1972,4639548,61.09063,18864.41439
Europe,Finland,1977,4738584,62.77932,20187.99182
Europe,Finland,1982,4826882,63.24192,25672.26763
Europe,Finland,1987,4932257,63.69999,32033.73789
Europe,Finland,1992,5042148,64.09547,34243.43019
Europe,Finland,1997,5139925,65.6794,40072.46267
Europe,Finland,2002,5200546,67.79516,48390.8085
Europe,Finland,2007,5288710,69.02004,57140.60224
Europe,Finland,2012,5413971,70.36614,53957.6681
Europe,Finland,2017,5508396,71.9563,55637.22628
Europe,France,1962,47352622,63.45984,14863.91923
Europe,France,1967,49574909,69.45262,17773.1602
Europe,France,1972,51743874,72.31473,21452.86374
Europe,France,1977,53197137,73.13392,23768.34651
Europe,France,1982,54582408,73.35225,27749.22125
Europe,France,1987,56048364,73.73377,32266.81569
Europe,France,1992,57554870,74.40511,39043.07066
Europe,France,1997,58568660,75.62523,41621.57117
Europe,France,2002,60327248,77.25439,46495.2528
Europe,France,2007,62432439,77.2458,50116.61434
Europe,France,2012,64058465,77.16695,49935.62691
Europe,France,2017,65284776,78.64678,51895.5663
Europe,Georgia,1962,4205699,44.39344,6921.30149
Europe,Georgia,1967,4582952,46.7459,8708.06055
Europe,Georgia,1972,4877277,48.6202,10753.54965
Europe,Georgia,1977,5053551,51.02156,11901.80579
Europe,Georgia,1982,5246474,52.99253,13529.69818
Europe,Georgia,1987,5461016,54.87435,15714.92327
Europe,Georgia,1992,5294187,54.63037,5891.12345
Europe,Georgia,1997,4695356,53.10793,5129.05014
Europe,Georgia,2002,4127846,52.41277,6546.59987
Europe,Georgia,2007,3967590,53.77061,10588.92675
Europe,Georgia,2012,3839208,56.16835,13193.9597
Europe,Georgia,2017,3792859,57.99968,16237.62422
Europe,Germany,1962,73997003,76.67587,15940.38659
Europe,Germany,1967,76970791,79.11863,17796.41441
Europe,Germany,1972,78719918,79.7311,21504.76899
Europe,Germany,1977,78185559,79.86346,24012.82008
Europe,Germany,1982,78393674,79.94459,27836.24995
Europe,Germany,1987,78062324,79.99271,34141.92867
Europe,Germany,1992,80934898,80.02606,42496.39621
Europe,Germany,1997,82389638,80.06287,45435.29613
Europe,Germany,2002,82068326,80.1214,49997.86247
Europe,Germany,2007,81298542,80.21986,54860.79382
Europe,Germany,2012,80916390,80.39345,58158.13797
Europe,Germany,2017,83104007,80.98425,61991.49731
Europe,Greece,1962,8473376,57.00673,7150.66623
Europe,Greece,1967,8655156,61.66613,10196.33998
Europe,Greece,1972,8849378,65.59634,15239.68079
Europe,Greece,1977,9282021,68.3012,16963.21032
Europe,Greece,1982,9837470,70.02177,19305.8625
Europe,Greece,1987,10134534,71.02863,21682.37811
Europe,Greece,1992,10359895,71.77121,25926.40668
Europe,Greece,1997,10622325,72.28005,27990.94872
Europe,Greece,2002,10890285,73.09771,33660.65195
Europe,Greece,2007,11045737,75.17535,41648.95477
Europe,Greece,2012,11048298,76.86798,31250.22686
Europe,Greece,2017,10753533,77.88953,31995.41088
Europe,Hungary,1962,10058066,53.73454,7690.49485
Europe,Hungary,1967,10206810,54.64822,9303.1459
Europe,Hungary,1972,10374303,55.77208,10181.79487
Europe,Hungary,1977,10623139,57.07005,12279.7659
Europe,Hungary,1982,10656116,58.50601,14631.51792
Europe,Hungary,1987,10475105,60.04388,17625.96608
Europe,Hungary,1992,10371474,61.64756,16428.0007
Europe,Hungary,1997,10278602,63.28095,18586.93313
Europe,Hungary,2002,10138466,65.04,23689.88094
Europe,Hungary,2007,10034082,67.00417,28925.20692
Europe,Hungary,2012,9916623,69.57723,28179.65646
Europe,Hungary,2017,9785604,70.45425,33828.71494
Europe,Iceland,1962,182341,81.53697,13614.51165
Europe,Iceland,1967,198783,83.89832,16978.52026
Europe,Iceland,1972,209203,85.74567,19596.4677
Europe,Iceland,1977,221834,87.43645,23607.70624
Europe,Iceland,1982,233845,88.60818,29944.95234
Europe,Iceland,1987,245855,89.82773,37710.79743
Europe,Iceland,1992,261085,91.14564,37259.58142
Europe,Iceland,1997,271185,92.0189,41821.27009
Europe,Iceland,2002,287607,92.1674,48372.8176
Europe,Iceland,2007,311651,92.36146,60501.51448
Europe,Iceland,2012,320841,93.51489,55719.26096
Europe,Iceland,2017,343531,93.7719,63999.16047
Europe,Ireland,1962,2831495,46.06578,9346.75265
Europe,Ireland,1967,2905420,50.0218,10655.07239
Europe,Ireland,1972,3037153,52.75763,13147.93994
Europe,Ireland,1977,3277756,54.62243,15171.59051
Europe,Ireland,1982,3475536,55.83988,18344.19386
Europe,Ireland,1987,3540381,56.55105,21787.34709
Europe,Ireland,1992,3558421,57.24821,29692.85038
Europe,Ireland,1997,3672293,58.40582,41749.3297
Europe,Ireland,2002,3928443,59.63673,57938.15556
Europe,Ireland,2007,4393513,61.0602,66810.4223
Europe,Ireland,2012,4600132,62.25293,59508.99655
Europe,Ireland,2017,4810261,62.90352,87942.44526
Europe,Italy,1962,50170590,60.32117,13007.61063
Europe,Italy,1967,52338334,63.06782,15657.81532
Europe,Italy,1972,54067563,65.09525,18912.06968
